"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 16:19:57 GMT 2025","Wed Jul 30 16:19:57 GMT 2025","20","","","","","","Отправка запроса на конвертацию без значения типа требуемой валюты",""
"broken","Wed Jul 30 16:20:00 GMT 2025","Wed Jul 30 16:20:00 GMT 2025","0","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 16:20:01 GMT 2025","Wed Jul 30 16:20:01 GMT 2025","4","","","","","","Конвертация валют",""
"broken","Wed Jul 30 16:20:02 GMT 2025","Wed Jul 30 16:20:02 GMT 2025","0","","","","","","Добавление новой категории через API",""
"passed","Wed Jul 30 16:20:01 GMT 2025","Wed Jul 30 16:20:01 GMT 2025","86","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 16:19:40 GMT 2025","Wed Jul 30 16:19:40 GMT 2025","764","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:19:58 GMT 2025","Wed Jul 30 16:19:59 GMT 2025","578","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Wed Jul 30 16:20:02 GMT 2025","Wed Jul 30 16:20:02 GMT 2025","20","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 16:20:02 GMT 2025","Wed Jul 30 16:20:02 GMT 2025","11","","","","","","Обязательность наличия типа валюты",""
"passed","Wed Jul 30 16:19:57 GMT 2025","Wed Jul 30 16:19:57 GMT 2025","32","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Wed Jul 30 16:19:42 GMT 2025","Wed Jul 30 16:19:42 GMT 2025","751","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 16:19:57 GMT 2025","Wed Jul 30 16:19:57 GMT 2025","13","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Wed Jul 30 16:19:32 GMT 2025","Wed Jul 30 16:19:32 GMT 2025","32","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 16:20:03 GMT 2025","Wed Jul 30 16:20:03 GMT 2025","23","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 16:20:01 GMT 2025","Wed Jul 30 16:20:01 GMT 2025","5","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:20:01 GMT 2025","Wed Jul 30 16:20:01 GMT 2025","5","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:20:04 GMT 2025","Wed Jul 30 16:20:05 GMT 2025","822","","","","","","Авторизация под не существующим пользователем",""
"passed","Wed Jul 30 16:19:23 GMT 2025","Wed Jul 30 16:19:25 GMT 2025","1756","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 16:20:01 GMT 2025","Wed Jul 30 16:20:01 GMT 2025","11","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:19:59 GMT 2025","Wed Jul 30 16:19:59 GMT 2025","530","","","","","","Получение списка друзей",""
"passed","Wed Jul 30 16:19:58 GMT 2025","Wed Jul 30 16:19:58 GMT 2025","267","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Wed Jul 30 16:19:50 GMT 2025","Wed Jul 30 16:19:51 GMT 2025","847","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Wed Jul 30 16:19:37 GMT 2025","Wed Jul 30 16:19:38 GMT 2025","861","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 16:19:42 GMT 2025","Wed Jul 30 16:19:43 GMT 2025","748","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 16:19:39 GMT 2025","Wed Jul 30 16:19:40 GMT 2025","768","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:19:59 GMT 2025","Wed Jul 30 16:19:59 GMT 2025","581","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
