"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:07 GMT 2025","248","","","","","","Отправка запроса на дружбу",""
"passed","Wed Jul 30 15:00:12 GMT 2025","Wed Jul 30 15:00:12 GMT 2025","13","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 15:00:12 GMT 2025","Wed Jul 30 15:00:12 GMT 2025","12","","","","","","Обязательность наличия категории в трате",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","9","","","","","","Отправка запроса на конвертацию без значения типа конвертируемой валюты",""
"passed","Wed Jul 30 15:00:09 GMT 2025","Wed Jul 30 15:00:09 GMT 2025","19","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","4","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","239","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:35 GMT 2025","Wed Jul 30 15:00:38 GMT 2025","2839","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:00:12 GMT 2025","Wed Jul 30 15:00:12 GMT 2025","11","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:00:38 GMT 2025","Wed Jul 30 15:00:39 GMT 2025","1110","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:00:07 GMT 2025","Wed Jul 30 15:00:07 GMT 2025","247","","","","","","Принятие запроса на дружбу",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","6","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","11","","","","","","Отправка запроса на конвертацию без значения типа требуемой валюты",""
"passed","Wed Jul 30 15:00:39 GMT 2025","Wed Jul 30 15:00:41 GMT 2025","1464","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:00:07 GMT 2025","Wed Jul 30 15:00:07 GMT 2025","232","","","","","","Отклонение запроса на дружбу",""
"passed","Wed Jul 30 15:00:13 GMT 2025","Wed Jul 30 15:00:13 GMT 2025","21","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 15:00:11 GMT 2025","Wed Jul 30 15:00:11 GMT 2025","14","","","","","","Обязательность наличия типа валюты",""
"passed","Wed Jul 30 15:00:35 GMT 2025","Wed Jul 30 15:00:40 GMT 2025","4499","","","","","","Авторизация под существующим пользователем",""
"passed","Wed Jul 30 15:00:40 GMT 2025","Wed Jul 30 15:00:41 GMT 2025","1013","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Wed Jul 30 15:00:35 GMT 2025","Wed Jul 30 15:00:38 GMT 2025","2886","","","","","","Регистрация пользователя с валидными данными",""
"passed","Wed Jul 30 15:00:05 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","999","","","","","","Удаление друга",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","10","","","","","","Получение всех поддерживаемых типов валют",""
"passed","Wed Jul 30 15:00:14 GMT 2025","Wed Jul 30 15:00:14 GMT 2025","23","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 15:00:11 GMT 2025","Wed Jul 30 15:00:11 GMT 2025","13","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 15:00:11 GMT 2025","Wed Jul 30 15:00:11 GMT 2025","14","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:00:39 GMT 2025","Wed Jul 30 15:00:41 GMT 2025","1459","","","","","","Авторизация под не существующим пользователем",""
"passed","Wed Jul 30 15:00:13 GMT 2025","Wed Jul 30 15:00:13 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Wed Jul 30 15:00:10 GMT 2025","Wed Jul 30 15:00:10 GMT 2025","14","","","","","","Обязательность наличия суммы траты",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","8","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","158","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","15","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:08 GMT 2025","Wed Jul 30 15:00:08 GMT 2025","66","","","","","","Создание новой траты",""
"passed","Wed Jul 30 15:00:40 GMT 2025","Wed Jul 30 15:00:40 GMT 2025","15","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Wed Jul 30 15:00:08 GMT 2025","Wed Jul 30 15:00:08 GMT 2025","77","","","","","","Обновление существующей категории через API",""
"passed","Wed Jul 30 15:00:09 GMT 2025","Wed Jul 30 15:00:09 GMT 2025","19","","","","","","Получение существующей траты по id",""
"passed","Wed Jul 30 15:00:09 GMT 2025","Wed Jul 30 15:00:09 GMT 2025","52","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Wed Jul 30 15:00:10 GMT 2025","Wed Jul 30 15:00:10 GMT 2025","12","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:00:35 GMT 2025","Wed Jul 30 15:00:38 GMT 2025","2597","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","5","","","","","","Отправка запроса на конвертацию без значения суммы",""
"passed","Wed Jul 30 15:00:07 GMT 2025","Wed Jul 30 15:00:07 GMT 2025","416","","","","","","Получение списка друзей",""
"passed","Wed Jul 30 15:00:10 GMT 2025","Wed Jul 30 15:00:10 GMT 2025","47","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","8","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","19","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:00:06 GMT 2025","Wed Jul 30 15:00:06 GMT 2025","19","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Wed Jul 30 15:00:38 GMT 2025","Wed Jul 30 15:00:40 GMT 2025","1537","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Wed Jul 30 15:00:13 GMT 2025","Wed Jul 30 15:00:13 GMT 2025","31","","","","","","Добавление новой категории через API",""
