"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 02:56:49 GMT 2025","Tue Jun 24 02:56:50 GMT 2025","456","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"failed","Tue Jun 24 02:56:48 GMT 2025","Tue Jun 24 02:56:48 GMT 2025","645","","","","","","Авторизация под не существующим пользователем",""
"passed","Tue Jun 24 02:56:50 GMT 2025","Tue Jun 24 02:56:51 GMT 2025","362","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Tue Jun 24 02:56:51 GMT 2025","Tue Jun 24 02:56:52 GMT 2025","826","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Tue Jun 24 02:56:51 GMT 2025","Tue Jun 24 02:56:51 GMT 2025","173","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Tue Jun 24 02:56:51 GMT 2025","Tue Jun 24 02:56:51 GMT 2025","426","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Tue Jun 24 02:56:42 GMT 2025","Tue Jun 24 02:56:45 GMT 2025","3803","","","","","","Авторизация под существующим пользователем",""
"failed","Tue Jun 24 02:56:49 GMT 2025","Tue Jun 24 02:56:49 GMT 2025","291","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Tue Jun 24 02:56:50 GMT 2025","Tue Jun 24 02:56:50 GMT 2025","863","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Tue Jun 24 02:56:47 GMT 2025","Tue Jun 24 02:56:47 GMT 2025","586","","","","","","Регистрация пользователя с валидными данными",""
"failed","Tue Jun 24 02:56:49 GMT 2025","Tue Jun 24 02:56:49 GMT 2025","246","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
