"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 09:48:33 GMT 2025","Mon Jun 23 09:48:34 GMT 2025","972","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","15","","","","","","Обязательность наличия суммы траты",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","37","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Mon Jun 23 09:48:57 GMT 2025","Mon Jun 23 09:48:57 GMT 2025","471","","","","","","Удаление друга",""
"passed","Mon Jun 23 09:48:43 GMT 2025","Mon Jun 23 09:48:46 GMT 2025","2531","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","74","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","41","","","","","","Создание новой траты",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","33","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","19","","","","","","Обязательность наличия типа валюты",""
"passed","Mon Jun 23 09:48:41 GMT 2025","Mon Jun 23 09:48:43 GMT 2025","2428","","","","","","Запрет на дубликаты категорий при существования архивной",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","41","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","613","","","","","","Принятие запроса на дружбу",""
"passed","Mon Jun 23 09:48:21 GMT 2025","Mon Jun 23 09:48:23 GMT 2025","1842","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","22","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","1127","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","55","","","","","","Добавление новой категории через API",""
"passed","Mon Jun 23 09:48:23 GMT 2025","Mon Jun 23 09:48:24 GMT 2025","1286","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:48:38 GMT 2025","Mon Jun 23 09:48:39 GMT 2025","735","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","36","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","1","","","","","","Возможность добавления траты без описания",""
"passed","Mon Jun 23 09:48:47 GMT 2025","Mon Jun 23 09:48:48 GMT 2025","845","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Mon Jun 23 09:48:31 GMT 2025","Mon Jun 23 09:48:32 GMT 2025","842","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:48:16 GMT 2025","Mon Jun 23 09:48:17 GMT 2025","1570","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Mon Jun 23 09:48:58 GMT 2025","Mon Jun 23 09:48:59 GMT 2025","843","","","","","","Регистрация пользователя с валидными данными",""
"passed","Mon Jun 23 09:48:47 GMT 2025","Mon Jun 23 09:48:47 GMT 2025","171","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","17","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","47","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Mon Jun 23 09:48:56 GMT 2025","Mon Jun 23 09:48:57 GMT 2025","716","","","","","","Получение списка друзей",""
"passed","Mon Jun 23 09:48:24 GMT 2025","Mon Jun 23 09:48:26 GMT 2025","1803","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:48:36 GMT 2025","Mon Jun 23 09:48:37 GMT 2025","821","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","22","","","","","","Обязательность наличия категории в трате",""
"passed","Mon Jun 23 09:48:34 GMT 2025","Mon Jun 23 09:48:35 GMT 2025","783","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:48:58 GMT 2025","Mon Jun 23 09:48:59 GMT 2025","754","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:48:57 GMT 2025","Mon Jun 23 09:48:58 GMT 2025","1278","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:48:39 GMT 2025","Mon Jun 23 09:48:39 GMT 2025","721","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:48:29 GMT 2025","Mon Jun 23 09:48:30 GMT 2025","875","","","","","","Поиск трат по имени категории",""
"failed","Mon Jun 23 09:48:58 GMT 2025","Mon Jun 23 09:48:59 GMT 2025","1219","","","","","","Авторизация под не существующим пользователем",""
"passed","Mon Jun 23 09:48:32 GMT 2025","Mon Jun 23 09:48:33 GMT 2025","950","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","18","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","22","","","","","","Граничные значения для значения суммы",""
"broken","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:56 GMT 2025","294","","","","","","Отклонение запроса на дружбу",""
"passed","Mon Jun 23 09:48:26 GMT 2025","Mon Jun 23 09:48:28 GMT 2025","1875","","","","","","Удаление траты через GUI Niffler",""
"passed","Mon Jun 23 09:48:57 GMT 2025","Mon Jun 23 09:48:58 GMT 2025","1068","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:48:18 GMT 2025","Mon Jun 23 09:48:19 GMT 2025","871","","","","","","Создание траты без обязательного поля категории",""
"passed","Mon Jun 23 09:48:46 GMT 2025","Mon Jun 23 09:48:46 GMT 2025","3","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:48:37 GMT 2025","Mon Jun 23 09:48:38 GMT 2025","771","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:48:30 GMT 2025","Mon Jun 23 09:48:31 GMT 2025","1040","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","108","","","","","","Обновление существующей категории через API",""
"passed","Mon Jun 23 09:48:32 GMT 2025","Mon Jun 23 09:48:32 GMT 2025","854","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:48:46 GMT 2025","Mon Jun 23 09:48:47 GMT 2025","19","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:48:35 GMT 2025","Mon Jun 23 09:48:36 GMT 2025","762","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:48:17 GMT 2025","Mon Jun 23 09:48:18 GMT 2025","771","","","","","","Подсказки об обязательности полей суммы и категории при добавлении траты",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","25","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:48:20 GMT 2025","Mon Jun 23 09:48:21 GMT 2025","1737","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:48:56 GMT 2025","Mon Jun 23 09:48:56 GMT 2025","427","","","","","","Отправка запроса на дружбу",""
"failed","Mon Jun 23 09:48:58 GMT 2025","Mon Jun 23 09:48:59 GMT 2025","1202","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:57 GMT 2025","2498","","","","","","Авторизация под существующим пользователем",""
"passed","Mon Jun 23 09:48:56 GMT 2025","Mon Jun 23 09:48:56 GMT 2025","256","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Mon Jun 23 09:48:54 GMT 2025","Mon Jun 23 09:48:54 GMT 2025","34","","","","","","Получение существующей траты по id",""
"passed","Mon Jun 23 09:48:28 GMT 2025","Mon Jun 23 09:48:28 GMT 2025","34","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"failed","Mon Jun 23 09:48:56 GMT 2025","Mon Jun 23 09:48:57 GMT 2025","943","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:48:19 GMT 2025","Mon Jun 23 09:48:20 GMT 2025","843","","","","","","Создание траты без обязательного поля суммы",""
"passed","Mon Jun 23 09:48:28 GMT 2025","Mon Jun 23 09:48:28 GMT 2025","29","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:48:39 GMT 2025","Mon Jun 23 09:48:41 GMT 2025","1200","","","","","","Запрет на дубликаты категорий",""
"passed","Mon Jun 23 09:48:46 GMT 2025","Mon Jun 23 09:48:46 GMT 2025","667","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Mon Jun 23 09:48:55 GMT 2025","Mon Jun 23 09:48:55 GMT 2025","36","","","","","","Получение информации о существующем пользователе по его username",""
