"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 15:45:49 GMT 2025","Wed Jul 30 15:45:49 GMT 2025","169","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Wed Jul 30 15:46:03 GMT 2025","Wed Jul 30 15:46:03 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Wed Jul 30 15:45:55 GMT 2025","Wed Jul 30 15:45:55 GMT 2025","6","","","","","","Получение всех поддерживаемых типов валют",""
"passed","Wed Jul 30 15:45:40 GMT 2025","Wed Jul 30 15:45:41 GMT 2025","700","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:45:57 GMT 2025","Wed Jul 30 15:45:57 GMT 2025","286","","","","","","Отклонение запроса на дружбу",""
"passed","Wed Jul 30 15:45:38 GMT 2025","Wed Jul 30 15:45:39 GMT 2025","795","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:45:59 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:45:59 GMT 2025","23","","","","","","Обязательность наличия суммы траты",""
"passed","Wed Jul 30 15:45:23 GMT 2025","Wed Jul 30 15:45:25 GMT 2025","1833","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 15:45:30 GMT 2025","Wed Jul 30 15:45:30 GMT 2025","32","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:45:48 GMT 2025","Wed Jul 30 15:45:48 GMT 2025","730","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Wed Jul 30 15:45:49 GMT 2025","Wed Jul 30 15:45:50 GMT 2025","846","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:46:01 GMT 2025","2181","","","","","","Авторизация под существующим пользователем",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:45:59 GMT 2025","15","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:45:59 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:45:55 GMT 2025","Wed Jul 30 15:45:55 GMT 2025","10","","","","","","Отправка запроса на конвертацию без значения суммы",""
"passed","Wed Jul 30 15:45:25 GMT 2025","Wed Jul 30 15:45:26 GMT 2025","1799","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 15:45:19 GMT 2025","Wed Jul 30 15:45:19 GMT 2025","762","","","","","","Подсказки об обязательности полей суммы и категории при добавлении траты",""
"passed","Wed Jul 30 15:46:02 GMT 2025","Wed Jul 30 15:46:02 GMT 2025","15","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 15:45:38 GMT 2025","Wed Jul 30 15:45:38 GMT 2025","764","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:45:56 GMT 2025","Wed Jul 30 15:45:56 GMT 2025","491","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:45:39 GMT 2025","Wed Jul 30 15:45:40 GMT 2025","736","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:46:03 GMT 2025","Wed Jul 30 15:46:03 GMT 2025","33","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 15:45:17 GMT 2025","Wed Jul 30 15:45:19 GMT 2025","1577","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Wed Jul 30 15:46:01 GMT 2025","Wed Jul 30 15:46:02 GMT 2025","11","","","","","","Обязательность наличия категории в трате",""
"passed","Wed Jul 30 15:45:48 GMT 2025","Wed Jul 30 15:45:48 GMT 2025","2","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:45:59 GMT 2025","Wed Jul 30 15:45:59 GMT 2025","60","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 15:45:49 GMT 2025","Wed Jul 30 15:45:49 GMT 2025","18","","","","","","Обновление категории через API, проверка корректности данных в БД",""
