"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 15:09:55 GMT 2025","Wed Jul 30 15:09:55 GMT 2025","22","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:10:25 GMT 2025","Wed Jul 30 15:10:25 GMT 2025","470","","","","","","Регистрация пользователя с валидными данными",""
"passed","Wed Jul 30 15:09:55 GMT 2025","Wed Jul 30 15:09:55 GMT 2025","33","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:10:26 GMT 2025","Wed Jul 30 15:10:26 GMT 2025","556","","","","","","Авторизация под не существующим пользователем",""
"passed","Wed Jul 30 15:10:23 GMT 2025","Wed Jul 30 15:10:23 GMT 2025","46","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 15:10:22 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","53","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Wed Jul 30 15:09:42 GMT 2025","Wed Jul 30 15:09:43 GMT 2025","1536","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Wed Jul 30 15:10:23 GMT 2025","Wed Jul 30 15:10:23 GMT 2025","20","","","","","","Обязательность наличия суммы траты",""
"passed","Wed Jul 30 15:09:44 GMT 2025","Wed Jul 30 15:09:45 GMT 2025","840","","","","","","Создание траты без обязательного поля категории",""
"passed","Wed Jul 30 15:10:04 GMT 2025","Wed Jul 30 15:10:04 GMT 2025","776","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:10:22 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","34","","","","","","Получение существующей траты по id",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","6","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:10:05 GMT 2025","Wed Jul 30 15:10:06 GMT 2025","1196","","","","","","Запрет на дубликаты категорий",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","5","","","","","","Отправка запроса на конвертацию без значения суммы",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","11","","","","","","Отправка запроса на конвертацию без значения типа требуемой валюты",""
"passed","Wed Jul 30 15:10:04 GMT 2025","Wed Jul 30 15:10:05 GMT 2025","696","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:09:57 GMT 2025","Wed Jul 30 15:09:58 GMT 2025","849","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 15:09:58 GMT 2025","Wed Jul 30 15:09:58 GMT 2025","834","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 15:09:58 GMT 2025","Wed Jul 30 15:09:59 GMT 2025","913","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 15:10:24 GMT 2025","Wed Jul 30 15:10:24 GMT 2025","9","","","","","","Обязательность наличия типа валюты",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","22","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:10:26 GMT 2025","Wed Jul 30 15:10:26 GMT 2025","13","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:10:03 GMT 2025","Wed Jul 30 15:10:03 GMT 2025","770","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:10:19 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","627","","","","","","Удаление друга",""
"passed","Wed Jul 30 15:10:21 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","438","","","","","","Получение списка друзей",""
"passed","Wed Jul 30 15:10:21 GMT 2025","Wed Jul 30 15:10:21 GMT 2025","416","","","","","","Принятие запроса на дружбу",""
"passed","Wed Jul 30 15:10:22 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","573","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:09:53 GMT 2025","Wed Jul 30 15:09:54 GMT 2025","1889","","","","","","Удаление траты через GUI Niffler",""
"passed","Wed Jul 30 15:10:06 GMT 2025","Wed Jul 30 15:10:09 GMT 2025","2437","","","","","","Запрет на дубликаты категорий при существования архивной",""
"passed","Wed Jul 30 15:10:13 GMT 2025","Wed Jul 30 15:10:13 GMT 2025","847","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Wed Jul 30 15:10:26 GMT 2025","Wed Jul 30 15:10:26 GMT 2025","289","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:10:11 GMT 2025","Wed Jul 30 15:10:12 GMT 2025","729","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Wed Jul 30 15:09:59 GMT 2025","Wed Jul 30 15:10:00 GMT 2025","864","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 15:10:22 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","10","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","9","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:10:24 GMT 2025","Wed Jul 30 15:10:24 GMT 2025","12","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:09:45 GMT 2025","Wed Jul 30 15:09:46 GMT 2025","875","","","","","","Создание траты без обязательного поля суммы",""
"passed","Wed Jul 30 15:10:26 GMT 2025","Wed Jul 30 15:10:26 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Wed Jul 30 15:10:25 GMT 2025","Wed Jul 30 15:10:25 GMT 2025","11","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","13","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:10:21 GMT 2025","Wed Jul 30 15:10:22 GMT 2025","492","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:10:25 GMT 2025","Wed Jul 30 15:10:25 GMT 2025","10","","","","","","Обязательность наличия категории в трате",""
"passed","Wed Jul 30 15:10:12 GMT 2025","Wed Jul 30 15:10:12 GMT 2025","17","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:10:20 GMT 2025","Wed Jul 30 15:10:20 GMT 2025","6","","","","","","Получение всех поддерживаемых типов валют",""
