"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jun 23 09:32:58 GMT 2025","Mon Jun 23 09:32:58 GMT 2025","568","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:32:14 GMT 2025","Mon Jun 23 09:32:15 GMT 2025","1575","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Mon Jun 23 09:32:36 GMT 2025","Mon Jun 23 09:32:36 GMT 2025","748","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:32:15 GMT 2025","Mon Jun 23 09:32:16 GMT 2025","793","","","","","","Подсказки об обязательности полей суммы и категории при добавлении траты",""
"broken","Mon Jun 23 09:32:55 GMT 2025","Mon Jun 23 09:32:55 GMT 2025","0","","","","","","Обновление существующей категории через API",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","935","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:52 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Mon Jun 23 09:32:34 GMT 2025","Mon Jun 23 09:32:34 GMT 2025","814","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:32:53 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","20","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Mon Jun 23 09:32:27 GMT 2025","Mon Jun 23 09:32:28 GMT 2025","924","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:32:45 GMT 2025","Mon Jun 23 09:32:45 GMT 2025","844","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Mon Jun 23 09:32:26 GMT 2025","Mon Jun 23 09:32:26 GMT 2025","42","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:32:16 GMT 2025","Mon Jun 23 09:32:17 GMT 2025","864","","","","","","Создание траты без обязательного поля категории",""
"passed","Mon Jun 23 09:32:20 GMT 2025","Mon Jun 23 09:32:21 GMT 2025","1239","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:52 GMT 2025","26","","","","","","Получение существующей траты по id",""
"passed","Mon Jun 23 09:32:18 GMT 2025","Mon Jun 23 09:32:20 GMT 2025","1733","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:32:54 GMT 2025","Mon Jun 23 09:32:55 GMT 2025","429","","","","","","Принятие запроса на дружбу",""
"passed","Mon Jun 23 09:32:44 GMT 2025","Mon Jun 23 09:32:45 GMT 2025","172","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Mon Jun 23 09:32:56 GMT 2025","Mon Jun 23 09:32:57 GMT 2025","893","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:32:26 GMT 2025","Mon Jun 23 09:32:26 GMT 2025","21","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"failed","Mon Jun 23 09:32:54 GMT 2025","Mon Jun 23 09:32:55 GMT 2025","700","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:52 GMT 2025","33","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:32:53 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","35","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:32:55 GMT 2025","Mon Jun 23 09:32:56 GMT 2025","611","","","","","","Получение списка друзей",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:52 GMT 2025","36","","","","","","Создание новой траты",""
"passed","Mon Jun 23 09:32:31 GMT 2025","Mon Jun 23 09:32:32 GMT 2025","859","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:32:56 GMT 2025","Mon Jun 23 09:32:56 GMT 2025","785","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:32:24 GMT 2025","Mon Jun 23 09:32:26 GMT 2025","1903","","","","","","Удаление траты через GUI Niffler",""
"passed","Mon Jun 23 09:32:22 GMT 2025","Mon Jun 23 09:32:24 GMT 2025","1744","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"broken","Mon Jun 23 09:32:53 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","0","","","","","","Граничные значения для значения суммы",""
"broken","Mon Jun 23 09:32:54 GMT 2025","Mon Jun 23 09:32:54 GMT 2025","0","","","","","","Добавление новой категории через API",""
"passed","Mon Jun 23 09:32:52 GMT 2025","Mon Jun 23 09:32:52 GMT 2025","17","","","","","","Обязательность наличия суммы траты",""
"passed","Mon Jun 23 09:32:53 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","259","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Mon Jun 23 09:32:44 GMT 2025","Mon Jun 23 09:32:44 GMT 2025","1","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:32:30 GMT 2025","Mon Jun 23 09:32:31 GMT 2025","871","","","","","","Поиск трат по дате",""
"broken","Mon Jun 23 09:32:56 GMT 2025","Mon Jun 23 09:32:56 GMT 2025","0","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Mon Jun 23 09:32:53 GMT 2025","Mon Jun 23 09:32:53 GMT 2025","32","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"failed","Mon Jun 23 09:32:57 GMT 2025","Mon Jun 23 09:32:58 GMT 2025","1292","","","","","","Авторизация под не существующим пользователем",""
"passed","Mon Jun 23 09:32:56 GMT 2025","Mon Jun 23 09:32:56 GMT 2025","374","","","","","","Удаление друга",""
