"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 09:52:24 GMT 2025","Tue Jul 22 09:52:26 GMT 2025","1870","","","","","","Удаление траты через GUI Niffler",""
"passed","Tue Jul 22 09:52:52 GMT 2025","Tue Jul 22 09:52:52 GMT 2025","27","","","","","","Создание новой траты",""
"passed","Tue Jul 22 09:52:54 GMT 2025","Tue Jul 22 09:52:54 GMT 2025","40","","","","","","Добавление новой категории через API",""
"passed","Tue Jul 22 09:52:18 GMT 2025","Tue Jul 22 09:52:20 GMT 2025","1762","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jul 22 09:52:44 GMT 2025","Tue Jul 22 09:52:44 GMT 2025","164","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Tue Jul 22 09:52:55 GMT 2025","Tue Jul 22 09:52:55 GMT 2025","654","","","","","","Регистрация пользователя с валидными данными",""
"passed","Tue Jul 22 09:52:58 GMT 2025","Tue Jul 22 09:52:59 GMT 2025","16","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Tue Jul 22 09:52:52 GMT 2025","Tue Jul 22 09:52:52 GMT 2025","140","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Tue Jul 22 09:52:58 GMT 2025","Tue Jul 22 09:52:58 GMT 2025","11","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Tue Jul 22 09:52:51 GMT 2025","Tue Jul 22 09:52:51 GMT 2025","443","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Tue Jul 22 09:52:52 GMT 2025","Tue Jul 22 09:52:52 GMT 2025","5","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Tue Jul 22 09:52:56 GMT 2025","Tue Jul 22 09:52:56 GMT 2025","21","","","","","","Обязательность наличия типа валюты",""
"passed","Tue Jul 22 09:52:26 GMT 2025","Tue Jul 22 09:52:26 GMT 2025","34","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:52:53 GMT 2025","Tue Jul 22 09:52:54 GMT 2025","256","","","","","","Удаление друга",""
"passed","Tue Jul 22 09:52:55 GMT 2025","Tue Jul 22 09:52:56 GMT 2025","476","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Tue Jul 22 09:52:29 GMT 2025","Tue Jul 22 09:52:30 GMT 2025","830","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:52:57 GMT 2025","Tue Jul 22 09:52:57 GMT 2025","28","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Tue Jul 22 09:52:54 GMT 2025","Tue Jul 22 09:52:55 GMT 2025","470","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Tue Jul 22 09:52:44 GMT 2025","Tue Jul 22 09:52:45 GMT 2025","852","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Tue Jul 22 09:52:54 GMT 2025","Tue Jul 22 09:52:54 GMT 2025","21","","","","","","Получение существующей траты по id",""
"passed","Tue Jul 22 09:52:17 GMT 2025","Tue Jul 22 09:52:18 GMT 2025","1252","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jul 22 09:52:44 GMT 2025","Tue Jul 22 09:52:44 GMT 2025","19","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:52:34 GMT 2025","Tue Jul 22 09:52:35 GMT 2025","759","","","","","","Поиск трат по типу валюты",""
"passed","Tue Jul 22 09:52:31 GMT 2025","Tue Jul 22 09:52:32 GMT 2025","878","","","","","","Поиск трат по дате",""
"passed","Tue Jul 22 09:52:27 GMT 2025","Tue Jul 22 09:52:28 GMT 2025","898","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:52:53 GMT 2025","Tue Jul 22 09:52:53 GMT 2025","385","","","","","","Отклонение запроса на дружбу",""
"passed","Tue Jul 22 09:52:59 GMT 2025","Tue Jul 22 09:52:59 GMT 2025","16","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Tue Jul 22 09:52:13 GMT 2025","Tue Jul 22 09:52:15 GMT 2025","1574","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Tue Jul 22 09:52:44 GMT 2025","Tue Jul 22 09:52:44 GMT 2025","2","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:52:58 GMT 2025","Tue Jul 22 09:52:58 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Tue Jul 22 09:52:40 GMT 2025","Tue Jul 22 09:52:43 GMT 2025","2534","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Tue Jul 22 09:52:57 GMT 2025","Tue Jul 22 09:52:57 GMT 2025","15","","","","","","Обязательность наличия категории в трате",""
"passed","Tue Jul 22 09:52:35 GMT 2025","Tue Jul 22 09:52:36 GMT 2025","758","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Tue Jul 22 09:52:55 GMT 2025","Tue Jul 22 09:52:55 GMT 2025","37","","","","","","Обновление существующей категории через API",""
"passed","Tue Jul 22 09:52:53 GMT 2025","Tue Jul 22 09:52:53 GMT 2025","374","","","","","","Получение списка друзей",""
"passed","Tue Jul 22 09:52:26 GMT 2025","Tue Jul 22 09:52:26 GMT 2025","28","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:52:32 GMT 2025","Tue Jul 22 09:52:32 GMT 2025","806","","","","","","Поиск трат по типу валюты",""
"passed","Tue Jul 22 09:52:55 GMT 2025","Tue Jul 22 09:52:55 GMT 2025","25","","","","","","Обязательность наличия суммы траты",""
"passed","Tue Jul 22 09:52:57 GMT 2025","Tue Jul 22 09:52:57 GMT 2025","763","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Tue Jul 22 09:52:36 GMT 2025","Tue Jul 22 09:52:37 GMT 2025","716","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Tue Jul 22 09:52:52 GMT 2025","Tue Jul 22 09:52:53 GMT 2025","482","","","","","","Принятие запроса на дружбу",""
"passed","Tue Jul 22 09:52:16 GMT 2025","Tue Jul 22 09:52:17 GMT 2025","863","","","","","","Создание траты без обязательного поля суммы",""
"passed","Tue Jul 22 09:52:15 GMT 2025","Tue Jul 22 09:52:16 GMT 2025","766","","","","","","Подсказки об обязательности полей суммы и категории при добавлении траты",""
"passed","Tue Jul 22 09:52:28 GMT 2025","Tue Jul 22 09:52:29 GMT 2025","833","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:52:52 GMT 2025","Tue Jul 22 09:52:54 GMT 2025","1796","","","","","","Авторизация под существующим пользователем",""
"passed","Tue Jul 22 09:52:26 GMT 2025","Tue Jul 22 09:52:27 GMT 2025","920","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:52:53 GMT 2025","Tue Jul 22 09:52:53 GMT 2025","16","","","","","","Граничные значения для значения суммы",""
"passed","Tue Jul 22 09:52:30 GMT 2025","Tue Jul 22 09:52:31 GMT 2025","887","","","","","","Поиск трат по дате",""
