"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:13 GMT 2025","15","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Mon Jun 23 09:23:12 GMT 2025","Mon Jun 23 09:23:12 GMT 2025","38","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Mon Jun 23 09:22:47 GMT 2025","Mon Jun 23 09:22:48 GMT 2025","903","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:13 GMT 2025","38","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:13 GMT 2025","24","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Mon Jun 23 09:23:14 GMT 2025","Mon Jun 23 09:23:16 GMT 2025","2367","","","","","","Авторизация под существующим пользователем",""
"passed","Mon Jun 23 09:23:14 GMT 2025","Mon Jun 23 09:23:15 GMT 2025","494","","","","","","Удаление друга",""
"failed","Mon Jun 23 09:23:15 GMT 2025","Mon Jun 23 09:23:16 GMT 2025","880","","","","","","Авторизация под не существующим пользователем",""
"passed","Mon Jun 23 09:23:14 GMT 2025","Mon Jun 23 09:23:15 GMT 2025","1074","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:22:41 GMT 2025","Mon Jun 23 09:22:42 GMT 2025","1767","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:23:03 GMT 2025","Mon Jun 23 09:23:04 GMT 2025","721","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Mon Jun 23 09:22:57 GMT 2025","Mon Jun 23 09:22:58 GMT 2025","1207","","","","","","Запрет на дубликаты категорий",""
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:13 GMT 2025","308","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:13 GMT 2025","28","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:22:53 GMT 2025","Mon Jun 23 09:22:54 GMT 2025","781","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:23:14 GMT 2025","Mon Jun 23 09:23:14 GMT 2025","725","","","","","","Получение списка друзей",""
"passed","Mon Jun 23 09:23:12 GMT 2025","Mon Jun 23 09:23:12 GMT 2025","44","","","","","","Создание новой траты",""
"passed","Mon Jun 23 09:22:52 GMT 2025","Mon Jun 23 09:22:53 GMT 2025","765","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:22:44 GMT 2025","Mon Jun 23 09:22:46 GMT 2025","1891","","","","","","Удаление траты через GUI Niffler",""
"passed","Mon Jun 23 09:22:48 GMT 2025","Mon Jun 23 09:22:49 GMT 2025","871","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:23:16 GMT 2025","Mon Jun 23 09:23:17 GMT 2025","793","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:22:50 GMT 2025","Mon Jun 23 09:22:51 GMT 2025","886","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:23:04 GMT 2025","Mon Jun 23 09:23:05 GMT 2025","196","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Mon Jun 23 09:23:13 GMT 2025","Mon Jun 23 09:23:14 GMT 2025","483","","","","","","Отклонение запроса на дружбу",""
"passed","Mon Jun 23 09:22:46 GMT 2025","Mon Jun 23 09:22:46 GMT 2025","32","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:23:01 GMT 2025","Mon Jun 23 09:23:03 GMT 2025","2512","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Mon Jun 23 09:22:56 GMT 2025","Mon Jun 23 09:22:57 GMT 2025","719","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:23:12 GMT 2025","Mon Jun 23 09:23:12 GMT 2025","24","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
