"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 03:26:20 GMT 2025","Tue Jun 24 03:26:21 GMT 2025","956","","","","","","Поиск трат по имени категории",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","12","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Tue Jun 24 03:26:27 GMT 2025","Tue Jun 24 03:26:28 GMT 2025","754","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Tue Jun 24 03:26:45 GMT 2025","Tue Jun 24 03:26:47 GMT 2025","2944","","","","","","Авторизация под существующим пользователем",""
"passed","Tue Jun 24 03:26:45 GMT 2025","Tue Jun 24 03:26:45 GMT 2025","487","","","","","","Удаление друга",""
"passed","Tue Jun 24 03:26:21 GMT 2025","Tue Jun 24 03:26:22 GMT 2025","973","","","","","","Поиск трат по дате",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","24","","","","","","Граничные значения для значения суммы",""
"passed","Tue Jun 24 03:26:19 GMT 2025","Tue Jun 24 03:26:20 GMT 2025","902","","","","","","Поиск трат по имени категории",""
"passed","Tue Jun 24 03:26:26 GMT 2025","Tue Jun 24 03:26:26 GMT 2025","765","","","","","","Поиск трат по типу валюты",""
"passed","Tue Jun 24 03:26:18 GMT 2025","Tue Jun 24 03:26:19 GMT 2025","1498","","","","","","Поиск трат по имени категории",""
"passed","Tue Jun 24 03:26:28 GMT 2025","Tue Jun 24 03:26:30 GMT 2025","1229","","","","","","Запрет на дубликаты категорий",""
"passed","Tue Jun 24 03:26:17 GMT 2025","Tue Jun 24 03:26:18 GMT 2025","935","","","","","","Поиск трат по имени категории",""
"passed","Tue Jun 24 03:26:24 GMT 2025","Tue Jun 24 03:26:25 GMT 2025","859","","","","","","Поиск трат по типу валюты",""
"passed","Tue Jun 24 03:26:34 GMT 2025","Tue Jun 24 03:26:35 GMT 2025","675","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Tue Jun 24 03:26:44 GMT 2025","Tue Jun 24 03:26:44 GMT 2025","26","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Tue Jun 24 03:26:32 GMT 2025","Tue Jun 24 03:26:34 GMT 2025","2050","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Tue Jun 24 03:26:10 GMT 2025","Tue Jun 24 03:26:11 GMT 2025","1288","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jun 24 03:26:06 GMT 2025","Tue Jun 24 03:26:07 GMT 2025","852","","","","","","Создание траты без обязательного поля категории",""
"passed","Tue Jun 24 03:26:16 GMT 2025","Tue Jun 24 03:26:17 GMT 2025","36","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Tue Jun 24 03:26:14 GMT 2025","Tue Jun 24 03:26:16 GMT 2025","1902","","","","","","Удаление траты через GUI Niffler",""
"passed","Tue Jun 24 03:26:13 GMT 2025","Tue Jun 24 03:26:14 GMT 2025","1301","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jun 24 03:26:35 GMT 2025","Tue Jun 24 03:26:36 GMT 2025","844","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Tue Jun 24 03:26:07 GMT 2025","Tue Jun 24 03:26:08 GMT 2025","854","","","","","","Создание траты без обязательного поля суммы",""
"passed","Tue Jun 24 03:26:22 GMT 2025","Tue Jun 24 03:26:23 GMT 2025","967","","","","","","Поиск трат по дате",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","39","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Tue Jun 24 03:26:44 GMT 2025","Tue Jun 24 03:26:45 GMT 2025","812","","","","","","Получение списка друзей",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","23","","","","","","Граничные значения для значения суммы",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","24","","","","","","Получение существующей траты по id",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","28","","","","","","Обязательность наличия типа валюты",""
"passed","Tue Jun 24 03:26:45 GMT 2025","Tue Jun 24 03:26:47 GMT 2025","1139","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Tue Jun 24 03:26:35 GMT 2025","Tue Jun 24 03:26:35 GMT 2025","17","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Tue Jun 24 03:26:44 GMT 2025","Tue Jun 24 03:26:44 GMT 2025","528","","","","","","Отклонение запроса на дружбу",""
"broken","Tue Jun 24 03:26:42 GMT 2025","Tue Jun 24 03:26:42 GMT 2025","0","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Tue Jun 24 03:26:16 GMT 2025","Tue Jun 24 03:26:16 GMT 2025","20","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Tue Jun 24 03:26:46 GMT 2025","Tue Jun 24 03:26:47 GMT 2025","1035","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Tue Jun 24 03:26:44 GMT 2025","Tue Jun 24 03:26:45 GMT 2025","1256","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Tue Jun 24 03:26:43 GMT 2025","Tue Jun 24 03:26:43 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Tue Jun 24 03:26:11 GMT 2025","Tue Jun 24 03:26:13 GMT 2025","1726","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jun 24 03:26:47 GMT 2025","Tue Jun 24 03:26:47 GMT 2025","615","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
