"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 30 15:16:03 GMT 2025","Wed Jul 30 15:16:03 GMT 2025","0","","","","","","Граничные значения для значения суммы",""
"broken","Wed Jul 30 15:16:04 GMT 2025","Wed Jul 30 15:16:04 GMT 2025","0","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:16:00 GMT 2025","254","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Wed Jul 30 15:15:39 GMT 2025","Wed Jul 30 15:15:40 GMT 2025","877","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 15:15:37 GMT 2025","Wed Jul 30 15:15:38 GMT 2025","1363","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 15:16:03 GMT 2025","Wed Jul 30 15:16:05 GMT 2025","1801","","","","","","Авторизация под существующим пользователем",""
"passed","Wed Jul 30 15:15:40 GMT 2025","Wed Jul 30 15:15:41 GMT 2025","843","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:15:23 GMT 2025","Wed Jul 30 15:15:24 GMT 2025","863","","","","","","Создание траты без обязательного поля категории",""
"broken","Wed Jul 30 15:16:04 GMT 2025","Wed Jul 30 15:16:04 GMT 2025","0","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 15:15:52 GMT 2025","Wed Jul 30 15:15:53 GMT 2025","850","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Wed Jul 30 15:15:30 GMT 2025","Wed Jul 30 15:15:31 GMT 2025","1303","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 15:16:05 GMT 2025","Wed Jul 30 15:16:06 GMT 2025","624","","","","","","Регистрация пользователя с валидными данными",""
"passed","Wed Jul 30 15:15:21 GMT 2025","Wed Jul 30 15:15:22 GMT 2025","1584","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Wed Jul 30 15:16:06 GMT 2025","Wed Jul 30 15:16:07 GMT 2025","495","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","4","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:15:34 GMT 2025","Wed Jul 30 15:15:34 GMT 2025","65","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:15:59 GMT 2025","29","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:15:59 GMT 2025","15","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Wed Jul 30 15:16:03 GMT 2025","Wed Jul 30 15:16:03 GMT 2025","26","","","","","","Обязательность наличия суммы траты",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:15:42 GMT 2025","Wed Jul 30 15:15:43 GMT 2025","771","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:15:59 GMT 2025","11","","","","","","Получение всех поддерживаемых типов валют",""
"passed","Wed Jul 30 15:16:04 GMT 2025","Wed Jul 30 15:16:04 GMT 2025","11","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 15:16:00 GMT 2025","Wed Jul 30 15:16:00 GMT 2025","267","","","","","","Принятие запроса на дружбу",""
"passed","Wed Jul 30 15:16:03 GMT 2025","Wed Jul 30 15:16:03 GMT 2025","69","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 15:16:01 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","314","","","","","","Удаление друга",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:15:28 GMT 2025","Wed Jul 30 15:15:30 GMT 2025","1744","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:15:59 GMT 2025","6","","","","","","Отправка запроса на конвертацию без значения суммы",""
"passed","Wed Jul 30 15:16:00 GMT 2025","Wed Jul 30 15:16:01 GMT 2025","403","","","","","","Отклонение запроса на дружбу",""
"passed","Wed Jul 30 15:15:41 GMT 2025","Wed Jul 30 15:15:42 GMT 2025","776","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 15:15:43 GMT 2025","Wed Jul 30 15:15:44 GMT 2025","784","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:15:51 GMT 2025","Wed Jul 30 15:15:52 GMT 2025","722","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Wed Jul 30 15:16:00 GMT 2025","Wed Jul 30 15:16:00 GMT 2025","425","","","","","","Отправка запроса на дружбу",""
"passed","Wed Jul 30 15:16:01 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","500","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:16:01 GMT 2025","Wed Jul 30 15:16:01 GMT 2025","57","","","","","","Обновление существующей категории через API",""
"passed","Wed Jul 30 15:15:34 GMT 2025","Wed Jul 30 15:15:35 GMT 2025","925","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 15:15:38 GMT 2025","Wed Jul 30 15:15:39 GMT 2025","875","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:15:59 GMT 2025","Wed Jul 30 15:15:59 GMT 2025","11","","","","","","Отправка запроса на конвертацию без значения типа конвертируемой валюты",""
"broken","Wed Jul 30 15:16:05 GMT 2025","Wed Jul 30 15:16:05 GMT 2025","0","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 15:16:00 GMT 2025","Wed Jul 30 15:16:00 GMT 2025","459","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 15:16:04 GMT 2025","Wed Jul 30 15:16:04 GMT 2025","12","","","","","","Обязательность наличия типа валюты",""
"passed","Wed Jul 30 15:16:05 GMT 2025","Wed Jul 30 15:16:05 GMT 2025","14","","","","","","Обязательность наличия категории в трате",""
"passed","Wed Jul 30 15:15:36 GMT 2025","Wed Jul 30 15:15:37 GMT 2025","873","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","51","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Wed Jul 30 15:16:01 GMT 2025","Wed Jul 30 15:16:01 GMT 2025","541","","","","","","Получение списка друзей",""
"passed","Wed Jul 30 15:15:44 GMT 2025","Wed Jul 30 15:15:45 GMT 2025","698","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 15:15:45 GMT 2025","Wed Jul 30 15:15:46 GMT 2025","1215","","","","","","Запрет на дубликаты категорий",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","523","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 15:16:05 GMT 2025","Wed Jul 30 15:16:05 GMT 2025","23","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 15:16:02 GMT 2025","Wed Jul 30 15:16:02 GMT 2025","9","","","","","","Конвертация валют",""
