"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 16:33:19 GMT 2025","Wed Jul 30 16:33:20 GMT 2025","624","","","","","","Получение списка друзей",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:24 GMT 2025","1638","","","","","","Авторизация под существующим пользователем",""
"passed","Wed Jul 30 16:33:26 GMT 2025","Wed Jul 30 16:33:26 GMT 2025","34","","","","","","Добавление новой категории через API",""
"passed","Wed Jul 30 16:33:26 GMT 2025","Wed Jul 30 16:33:26 GMT 2025","17","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 16:32:54 GMT 2025","Wed Jul 30 16:32:55 GMT 2025","923","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:18 GMT 2025","305","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Wed Jul 30 16:32:59 GMT 2025","Wed Jul 30 16:32:59 GMT 2025","794","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:33:21 GMT 2025","Wed Jul 30 16:33:21 GMT 2025","27","","","","","","Получение существующей траты по id",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","49","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:18 GMT 2025","28","","","","","","Отправка запроса на конвертацию без значения типа требуемой валюты",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","4","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:33:05 GMT 2025","Wed Jul 30 16:33:07 GMT 2025","2460","","","","","","Запрет на дубликаты категорий при существования архивной",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","12","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:33:00 GMT 2025","Wed Jul 30 16:33:01 GMT 2025","793","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:33:19 GMT 2025","Wed Jul 30 16:33:19 GMT 2025","314","","","","","","Отклонение запроса на дружбу",""
"passed","Wed Jul 30 16:33:24 GMT 2025","Wed Jul 30 16:33:24 GMT 2025","12","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:19 GMT 2025","401","","","","","","Отправка запроса на дружбу",""
"passed","Wed Jul 30 16:33:19 GMT 2025","Wed Jul 30 16:33:20 GMT 2025","637","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Wed Jul 30 16:33:26 GMT 2025","Wed Jul 30 16:33:26 GMT 2025","395","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Wed Jul 30 16:32:52 GMT 2025","Wed Jul 30 16:32:52 GMT 2025","68","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 16:32:46 GMT 2025","Wed Jul 30 16:32:47 GMT 2025","1242","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 16:33:11 GMT 2025","Wed Jul 30 16:33:12 GMT 2025","843","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Wed Jul 30 16:33:21 GMT 2025","Wed Jul 30 16:33:21 GMT 2025","376","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 16:33:23 GMT 2025","Wed Jul 30 16:33:23 GMT 2025","11","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 16:32:43 GMT 2025","Wed Jul 30 16:32:44 GMT 2025","846","","","","","","Создание траты без обязательного поля суммы",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:18 GMT 2025","13","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Wed Jul 30 16:33:25 GMT 2025","Wed Jul 30 16:33:25 GMT 2025","37","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Wed Jul 30 16:32:53 GMT 2025","Wed Jul 30 16:32:54 GMT 2025","1001","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 16:32:52 GMT 2025","Wed Jul 30 16:32:53 GMT 2025","38","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 16:33:11 GMT 2025","Wed Jul 30 16:33:11 GMT 2025","2","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Wed Jul 30 16:33:10 GMT 2025","Wed Jul 30 16:33:11 GMT 2025","680","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:18 GMT 2025","11","","","","","","Получение всех поддерживаемых типов валют",""
"passed","Wed Jul 30 16:32:58 GMT 2025","Wed Jul 30 16:32:59 GMT 2025","957","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 16:33:20 GMT 2025","Wed Jul 30 16:33:21 GMT 2025","1022","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Wed Jul 30 16:32:55 GMT 2025","Wed Jul 30 16:32:56 GMT 2025","877","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 16:33:24 GMT 2025","Wed Jul 30 16:33:24 GMT 2025","534","","","","","","Регистрация пользователя с валидными данными",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","14","","","","","","Обязательность наличия суммы траты",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","4","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:33:21 GMT 2025","Wed Jul 30 16:33:21 GMT 2025","410","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Wed Jul 30 16:33:23 GMT 2025","Wed Jul 30 16:33:23 GMT 2025","12","","","","","","Обязательность наличия типа валюты",""
"passed","Wed Jul 30 16:32:56 GMT 2025","Wed Jul 30 16:32:57 GMT 2025","876","","","","","","Поиск трат по имени категории",""
"passed","Wed Jul 30 16:32:57 GMT 2025","Wed Jul 30 16:32:58 GMT 2025","899","","","","","","Поиск трат по дате",""
"passed","Wed Jul 30 16:33:07 GMT 2025","Wed Jul 30 16:33:10 GMT 2025","2568","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Wed Jul 30 16:33:21 GMT 2025","Wed Jul 30 16:33:21 GMT 2025","41","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Wed Jul 30 16:33:25 GMT 2025","Wed Jul 30 16:33:25 GMT 2025","15","","","","","","Граничные значения для значения суммы",""
"passed","Wed Jul 30 16:32:42 GMT 2025","Wed Jul 30 16:32:43 GMT 2025","923","","","","","","Создание траты без обязательного поля категории",""
"passed","Wed Jul 30 16:32:44 GMT 2025","Wed Jul 30 16:32:46 GMT 2025","1754","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Wed Jul 30 16:33:02 GMT 2025","Wed Jul 30 16:33:03 GMT 2025","751","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Wed Jul 30 16:33:18 GMT 2025","Wed Jul 30 16:33:18 GMT 2025","11","","","","","","Отправка запроса на конвертацию без значения суммы",""
"passed","Wed Jul 30 16:33:01 GMT 2025","Wed Jul 30 16:33:02 GMT 2025","775","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:33:25 GMT 2025","Wed Jul 30 16:33:25 GMT 2025","1","","","","","","Возможность добавления траты без описания",""
"passed","Wed Jul 30 16:32:39 GMT 2025","Wed Jul 30 16:32:41 GMT 2025","2044","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Wed Jul 30 16:33:24 GMT 2025","Wed Jul 30 16:33:24 GMT 2025","17","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Wed Jul 30 16:32:59 GMT 2025","Wed Jul 30 16:33:00 GMT 2025","776","","","","","","Поиск трат по типу валюты",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","4","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:32:50 GMT 2025","Wed Jul 30 16:32:52 GMT 2025","1909","","","","","","Удаление траты через GUI Niffler",""
"passed","Wed Jul 30 16:33:22 GMT 2025","Wed Jul 30 16:33:22 GMT 2025","3","","","","","","Конвертация валют",""
"passed","Wed Jul 30 16:33:25 GMT 2025","Wed Jul 30 16:33:26 GMT 2025","696","","","","","","Авторизация под не существующим пользователем",""
