"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 09:53:07 GMT 2025","Tue Jul 22 09:53:08 GMT 2025","1730","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jul 22 09:53:43 GMT 2025","Tue Jul 22 09:53:43 GMT 2025","682","","","","","","Регистрация пользователя с валидными данными",""
"passed","Tue Jul 22 09:53:44 GMT 2025","Tue Jul 22 09:53:44 GMT 2025","587","","","","","","Авторизация под не существующим пользователем",""
"passed","Tue Jul 22 09:53:16 GMT 2025","Tue Jul 22 09:53:17 GMT 2025","857","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:53:42 GMT 2025","Tue Jul 22 09:53:43 GMT 2025","608","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Tue Jul 22 09:53:18 GMT 2025","Tue Jul 22 09:53:19 GMT 2025","893","","","","","","Поиск трат по дате",""
"passed","Tue Jul 22 09:53:12 GMT 2025","Tue Jul 22 09:53:13 GMT 2025","1955","","","","","","Удаление траты через GUI Niffler",""
"passed","Tue Jul 22 09:53:39 GMT 2025","Tue Jul 22 09:53:39 GMT 2025","11","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Tue Jul 22 09:53:39 GMT 2025","Tue Jul 22 09:53:40 GMT 2025","11","","","","","","Граничные значения для значения суммы",""
"passed","Tue Jul 22 09:53:14 GMT 2025","Tue Jul 22 09:53:14 GMT 2025","41","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:53:24 GMT 2025","Tue Jul 22 09:53:24 GMT 2025","713","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Tue Jul 22 09:53:40 GMT 2025","Tue Jul 22 09:53:40 GMT 2025","248","","","","","","Принятие запроса на дружбу",""
"passed","Tue Jul 22 09:53:43 GMT 2025","Tue Jul 22 09:53:43 GMT 2025","464","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Tue Jul 22 09:53:31 GMT 2025","Tue Jul 22 09:53:31 GMT 2025","18","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Tue Jul 22 09:53:17 GMT 2025","Tue Jul 22 09:53:18 GMT 2025","858","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:53:39 GMT 2025","Tue Jul 22 09:53:40 GMT 2025","230","","","","","","Отправка запроса на дружбу",""
"passed","Tue Jul 22 09:53:39 GMT 2025","Tue Jul 22 09:53:39 GMT 2025","138","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Tue Jul 22 09:53:30 GMT 2025","Tue Jul 22 09:53:31 GMT 2025","725","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Tue Jul 22 09:53:05 GMT 2025","Tue Jul 22 09:53:07 GMT 2025","1832","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Tue Jul 22 09:53:43 GMT 2025","Tue Jul 22 09:53:43 GMT 2025","53","","","","","","Обновление существующей категории через API",""
"passed","Tue Jul 22 09:53:42 GMT 2025","Tue Jul 22 09:53:42 GMT 2025","26","","","","","","Обязательность наличия суммы траты",""
"passed","Tue Jul 22 09:53:23 GMT 2025","Tue Jul 22 09:53:24 GMT 2025","757","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Tue Jul 22 09:53:43 GMT 2025","Tue Jul 22 09:53:43 GMT 2025","18","","","","","","Обязательность наличия типа валюты",""
"passed","Tue Jul 22 09:53:19 GMT 2025","Tue Jul 22 09:53:19 GMT 2025","883","","","","","","Поиск трат по дате",""
"passed","Tue Jul 22 09:53:24 GMT 2025","Tue Jul 22 09:53:26 GMT 2025","1210","","","","","","Запрет на дубликаты категорий",""
"passed","Tue Jul 22 09:53:20 GMT 2025","Tue Jul 22 09:53:21 GMT 2025","816","","","","","","Поиск трат по типу валюты",""
"passed","Tue Jul 22 09:53:03 GMT 2025","Tue Jul 22 09:53:04 GMT 2025","842","","","","","","Создание траты без обязательного поля категории",""
"passed","Tue Jul 22 09:53:39 GMT 2025","Tue Jul 22 09:53:39 GMT 2025","6","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Tue Jul 22 09:53:15 GMT 2025","Tue Jul 22 09:53:16 GMT 2025","849","","","","","","Поиск трат по имени категории",""
"passed","Tue Jul 22 09:53:44 GMT 2025","Tue Jul 22 09:53:44 GMT 2025","23","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Tue Jul 22 09:53:10 GMT 2025","Tue Jul 22 09:53:11 GMT 2025","1283","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
